Video ID,Category,Script,Final
2Xyfgwj92v0,Home and Garden,Unfortunately I was moving kind of slow here and the glue actually set-up before I could get the ruler pressed all the way down,description
2Xyfgwj92v0,Home and Garden,So I used a heat gun to soften the glue so I could push the ruler down until it was flush with the table.,tip
2Xyfgwj92v0,Home and Garden,"I thought it would be quicker on the second one, but I wasn't and wound up having to use the heat gun again.",tip
2Xyfgwj92v0,Home and Garden,The heat gun did the trick and the rulers were perfectly flush with the table top.,outcome
2Xyfgwj92v0,Home and Garden,I removed the excess glue from the rulers with a little bit of Windex.,instruction
2Xyfgwj92v0,Home and Garden,I added the router back in place and used the alignment block to make sure the router was perfectly centered with the line.,instruction
2Xyfgwj92v0,Home and Garden,My first Test cut was at 2 inches and with a half inch bit,outcome
2Xyfgwj92v0,Home and Garden,"When measured to the first edge should be 1.75 inches and as you can see here, the result was within 5 thousandths of an inch, which is very good.",outcome
2Xyfgwj92v0,Home and Garden,"With the accuracy on point, I turned my attention to creating dust collection dust collection around the router itself is the trickiest part, so I started with that for this first cut",subgoal
2Xyfgwj92v0,Home and Garden,I was able to trace the outline of the router and cut it out on the bandsaw with a little bit of back and forth,instruction
2Xyfgwj92v0,Home and Garden,I was able to get a nice fit.,description
2Xyfgwj92v0,Home and Garden,"I then worked on the upright walls of the box, which I just had to eyeball and make some test cuts on again",instruction
2Xyfgwj92v0,Home and Garden,With a little bit of back and forth,description
2Xyfgwj92v0,Home and Garden,It was done in just a few minutes.,description
2Xyfgwj92v0,Home and Garden,"The rest of the box was just small square pieces, so I cut those out and started assembling it.",instruction
2Xyfgwj92v0,Home and Garden,I traced out the top of the box and trimmed it to match the rest of the pieces.,instruction
2Xyfgwj92v0,Home and Garden,I changed my mind about the side I wanted the vacuum on,description
2Xyfgwj92v0,Home and Garden,So I plugged the original vacuum hole.,instructional (optional)
2Xyfgwj92v0,Home and Garden,I cut a few small blocks that would allow a threaded knob to hold the box in place.,instruction
2Xyfgwj92v0,Home and Garden,I then added a tee nut that would accept the threaded knob.,instruction
2Xyfgwj92v0,Home and Garden,I marked the threaded rod with a Sharpie so I could see where to trim it and then trimmed it with a hacksaw.,instruction
2Xyfgwj92v0,Home and Garden,"And for safety, I filed the sharp edges until they were smooth.",instruction
2Xyfgwj92v0,Home and Garden,I added some foam to the edges of the box where it contoured to the shape of the router.,instruction
2Xyfgwj92v0,Home and Garden,I then added a small wooden block and used some hot glue to attach a foam block that would cover the last remaining opening.,instruction
2Xyfgwj92v0,Home and Garden,These small guide blocks will just make it easier to properly align the box.,justification
2Xyfgwj92v0,Home and Garden,The bottom dust collection box allows the router to be lowered and raised while the box is in place.,description
2Xyfgwj92v0,Home and Garden,"With the bottom dust collection box and the vacuum line in place, I made a test cut",outcome
2Xyfgwj92v0,Home and Garden,"It didn't collect all the dust, but I would say it got about 75%.",outcome
2Xyfgwj92v0,Home and Garden,The threaded knob allows me to quickly remove and replace the box when I need to change router bits.,outcome
2Xyfgwj92v0,Home and Garden,The top dust collection box was a lot easier than the bottom one,description
2Xyfgwj92v0,Home and Garden,"I just glued it, clamped it in place and let it dry for about an hour.",instruction
2Xyfgwj92v0,Home and Garden,This top dust collection box is perfect for round overs and pretty much collects 100% of the dust.,description
2Xyfgwj92v0,Home and Garden,"With everything working good, I took it all apart and prepped it for finishing for finishing",instruction
2Xyfgwj92v0,Home and Garden,I applied 6 coats of satin water based polyurethane and sanded in between coats.,instruction
2Xyfgwj92v0,Home and Garden,I'm really happy with how the router table turned out,outcome
2Xyfgwj92v0,Home and Garden,"As I mentioned before, it was just going to be a temporary jig, but I'm happy that I took the time to go ahead and build some more features into it.",reflection
2Xyfgwj92v0,Home and Garden,"Hey, thanks for watching",outro
2Xyfgwj92v0,Home and Garden,"I really hope you liked this video if you haven't already, be sure to like and subscribe and make sure you hit the bell icon so you get notified every time there's a new episode",outro
2Xyfgwj92v0,Home and Garden,"I'd love to hear what you think of this vice mounted router table in the comments section below, and if you have any quick questions you want answered, hit me up on Instagram, Facebook or Twitter",outro
2Xyfgwj92v0,Home and Garden,"And until the next time I see you, I hope you have fun building something",outro
mwpb65gm1e0,Home and Garden,hello,greeting
mwpb65gm1e0,Home and Garden,do it yourselfers,greeting
mwpb65gm1e0,Home and Garden,i'm terry peterman the internet electrician,greeting
mwpb65gm1e0,Home and Garden,welcome to another one of my video shorts on current topics,greeting
mwpb65gm1e0,Home and Garden,let's get started all right,transition
mwpb65gm1e0,Home and Garden,in this short video we're going to troubleshoot a desk lamp here,goal
mwpb65gm1e0,Home and Garden,when we arrived at our place here in costa rica this lamp worked just fine,motivation
mwpb65gm1e0,Home and Garden,so what went wrong,motivation
mwpb65gm1e0,Home and Garden,well first of course the most obvious thing is to check is the light bulb and and i changed the bulb and still no functiona on this one,late instruction
mwpb65gm1e0,Home and Garden,so let's try and swap it with one that we absolutely know works,instruction
mwpb65gm1e0,Home and Garden,is you never know when you get a bad bulb,jusitification
mwpb65gm1e0,Home and Garden,so we'll switch the one out of the bad lamp,instruction
mwpb65gm1e0,Home and Garden,put it in the one we know it works and it does it,instruction
mwpb65gm1e0,Home and Garden,and and the one we know was working,instruction
mwpb65gm1e0,Home and Garden,still nothing,outcome
mwpb65gm1e0,Home and Garden,so we're plugged into the same outlet,description
mwpb65gm1e0,Home and Garden,i guess you can always try that because sometimes and this is actually a good tip,description
mwpb65gm1e0,Home and Garden,lots of times in homes you're going to find that half of the outlets are switched and half as hot all the time,tip
mwpb65gm1e0,Home and Garden,half is on a wall switch,tip
mwpb65gm1e0,Home and Garden,so just to make sure that's not the case here which i know it isn't,tip
mwpb65gm1e0,Home and Garden,but what you want to do is swap them then you're sure,tip
mwpb65gm1e0,Home and Garden,so we've swapped the lamps and that one still works and not outlet,outcome
mwpb65gm1e0,Home and Garden,and this one doesn't,outcome
mwpb65gm1e0,Home and Garden,so what we've got to do is take this lamp apart find out what went wrong,subgoal
mwpb65gm1e0,Home and Garden,so one thing you want to do is examine the socket inside of the the lamp here,instruction
mwpb65gm1e0,Home and Garden,now you can see this point right in there that makes contact with the center of the bulb,description
mwpb65gm1e0,Home and Garden,that's your heart and this is your neutral that touches the shell of the light bulb itself,description
mwpb65gm1e0,Home and Garden,one thing i notice here i don't see any burnt points like lots of times,description
mwpb65gm1e0,Home and Garden,you'll find that rivet down here on the on,description
mwpb65gm1e0,Home and Garden,the center pin is corroded so that can cause you problems,description
mwpb65gm1e0,Home and Garden,that's one thing to check,instruction
mwpb65gm1e0,Home and Garden,the center pin should also have some spring to it not be all soft and malleable but this is good,description
mwpb65gm1e0,Home and Garden,it's spring steel and here make sure that there's no corrosion on what makes contact with the shell of the bulb for the neutral,instruction
mwpb65gm1e0,Home and Garden,all that seems good in this one but i did notice the socket is loose,description
mwpb65gm1e0,Home and Garden,so if you look right down in here there's a phillips and a standard blade screw head machine screw head that's loose,description
mwpb65gm1e0,Home and Garden,so we're just gonna tighten that up a little and that makes the socket nice and tight in there,instruction
mwpb65gm1e0,Home and Garden,we'll bend it back to the center position so that's not the problem,instruction
mwpb65gm1e0,Home and Garden,we're going to take the base off this lamp and see if something went wrong with the switch,subgoal
mwpb65gm1e0,Home and Garden,so again with the lamp unplugged,description
mwpb65gm1e0,Home and Garden,as you can see there's three screw holes here that just hold this plastic base on,description
mwpb65gm1e0,Home and Garden,remove those i've got them all loosened up,instruction
mwpb65gm1e0,Home and Garden,take the base off and have a look and right away i see what the problem is,instruction
mwpb65gm1e0,Home and Garden,i let me bring you in for a close up of this,transition
mwpb65gm1e0,Home and Garden,so here's the rocker switch that turns this lamp on and off,description
mwpb65gm1e0,Home and Garden,you'll notice on the other one it's an inline lamp cord switch that operates it,description
mwpb65gm1e0,Home and Garden,but this one's got a a switch on the base,description
mwpb65gm1e0,Home and Garden,well as soon as i pulled that base off you can see what the problem is,description
mwpb65gm1e0,Home and Garden,this is just a simple single pole switch single pole rocker switch and this brown wire was popped right off of a terminal of the switch,description
mwpb65gm1e0,Home and Garden,soul,filler
mwpb65gm1e0,Home and Garden,the neutral is carried right on through to the lamp socket and it's fine but we got to resolder that wire on to that,early instruction
